YearMonth,Booking_Shipper,BKG_Shipper_Code,POL_Sales,POL,CTR,POD,DLY,TEU,等級
2026-03,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,VN,HPH,HPH,2,C
2026-03,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,PH,MIP,MIP,2,C
2026-03,"NITCHITSU CO.,LTD.",NCTJ04,JPLOCAL,IMI,KR,PUS,PUS,4,C
2026-03,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,NCN,SHA,SHA,5,C
2026-03,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,SCN,SHK,SHK,1,C
2026-03,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,IN,NSA,NSA,2,C
2026-03,NIPPON STEEL&SUMIKIN BUSSAN(NAOETSU),NSSJ21,JPLOCAL,NAO,KR,INC,INC,2,C
2026-03,"N TRADE CO.,LTD.",NTRJ06,JPLOCAL,MYJ,SCN,XMN,XMN,6,C
2026-03,"OCHIAI CUTLERY MFG CO., LTD.",OCMJ00,JPLOCAL,SMZ,KR,INC,INC,1,C
2026-03,"NIPPON EXPRESS CO.,LTD.OITA",OITNEC,JPLOCAL,OIT,KR,PUS,PUS,2,C
2026-03,"PLASTIC COSMO.,LTD",PLCJ05,JPLOCAL,SMZ,KR,INC,INC,4,C
2026-03,RIMTEC CORPORATION,RCXJ13,JPLOCAL,MIZ,NCN,SHA,SHA,1,C
2026-03,RIMTEC CORPORATION,RCXJ13,JPLOCAL,MIZ,TH,LCH,LCH,2,C
2026-03,SAMPO CORPORATION,SAMJ10,JPLOCAL,SMZ,KR,PUS,PUS,6,C
2026-03,SPRING COSMO INTERNATIONAL CORP.,SCIJ16,JPLOCAL,TOS,ID,JKT,JKT,5,C
2026-03,"SODICK CO., LTD.",SCLJ44,JPLOCAL,KNZ,KR,PUS,PUS,1,C
2026-03,SEISHINSHOUJI,SEIJ44,JPLOCAL,SMZ,NCN,SHA,SHA,10,C
2026-03,"SEKIEISYA CO.,LTD.",SEKJ05,JPLOCAL,MYJ,SCN,XMN,XMN,2,C
2026-03,"SEIWA FERTILIZER IND.CO.,LTD.",SFIJ12,JPLOCAL,MIZ,KR,PUS,PUS,1,C
2026-03,"SEIWA FERTILIZER IND.CO.,LTD.",SFIJ12,JPLOCAL,SMN,KR,PUS,PUS,2,C
2026-03,"SUZUKA MOKUZAI CO., LTD",SKMJ15,JPLOCAL,YAT,NCN,TAO,TAO,10,C
2026-03,"NX SAKAIMINATO KAIRIKU CO.,LTD.",SKRJ07,JPLOCAL,SMN,KR,PUS,PUS,2,C
2026-03,"NX SAKAIMINATO KAIRIKU CO.,LTD.",SKRJ07,JPLOCAL,SMN,KR,INC,INC,2,C
2026-03,"SINKA GLOBAL JAPAN.,LTD",SNKG02,JPLOCAL,THS,NCN,TAO,TAO,4,C
2026-03,NEO GAIA INC.,SNWJ07,JPLOCAL,AXT,IN,NSA,NSA,2,C
2026-03,STR CORPORATION,STRJ09,JPLOCAL,KNZ,NCN,SHA,SHA,1,C
2026-03,SHOWA RIKUUN,SWRJ00,JPLOCAL,FKY,NCN,SHA,SHA,4,C
2026-03,SHOWA RIKUUN,SWRJ00,JPLOCAL,FKY,VN,HPH,HPH,2,C
2026-03,"TAKI CHEMICAL CO.,LTD.",TCCJ16,JPLOCAL,SKT,KR,KAN,KAN,1,C
2026-03,"TOEI MIYAMA CO., LTD.",TEMJ04,JPLOCAL,AXT,SCN,YTN,YTN,1,C
2026-03,TOGAMI ELECTRIC MFG CO.LTD.,TGGJ01,JPLOCAL,IMI,NCN,SHA,SHA,6,C
2026-03,"TAKAMATA MANUFACTURING CO., LTD.",TMCJ15,JPLOCAL,KIJ,PH,MIP,MIP,2,C
2026-03,"TETSUMAN CO.,LTD.",TMNJ05,JPLOCAL,IMI,HK,HKG,HKG,6,C
2026-03,TOMITA UNYU,TMUJ00,JPLOCAL,SDJ,KR,PUS,PUS,2,C
2026-03,"TAKAMATSU SHOUN CO., LTD.",TSCJ42,JPLOCAL,TAK,KR,PUS,PUS,1,C
2026-03,"TSUBONOYA SHIGYO CO.,LTD",TSJJ06,JPLOCAL,TOS,PH,MIP,MIP,6,C
2026-03,"TENTOK PAPER CO., LTD.",TTPJ01,JPLOCAL,SMZ,KR,INC,INC,3,C
2026-03,"TOYOKO KAGAKU CO.,LTD.",TYKK00,JPLOCAL,IMI,KR,PUS,PUS,1,C
2026-03,"UPRISE CO.,LTD.",UPRJ01,JPLOCAL,SMN,SCN,JIU,JIU,4,C
2026-03,"UPRISE CO.,LTD.",UPRJ01,JPLOCAL,SMN,VN,HPH,HPH,2,C
2026-03,YAMAGUCHI MICA CO.LTD.,YAMA10,JPLOCAL,THS,KR,PUS,PUS,1,C
2026-03,YAO CAST TECH CORP.,YCTJ02,JPLOCAL,KMJ,KR,PUS,PUS,2,C
2026-03,"YOSHIDA MACHINERY CO., LTD.",YMCJ03,JPLOCAL,KNZ,IN,MAA,MAA,1,C
2026-03,"YPTECH CO., LTD.",YPTJ01,JPLOCAL,SKT,VN,HPH,HPH,3,C
2026-03,"ACE LOGISTICS CO.,LTD.",ALCJ07,KANAUMI,TYO,KR,INC,INC,2,C
2026-03,"ACE LOGISTICS CO.,LTD.",ALCJ07,KANAUMI,UKB,KR,PUS,PUS,1,C
2026-03,"FUKUYAMA TRANSPORTING GLOBAL CO.,LTD.",FGSJ02,KANAUMI,FKY,SCN,SHK,SHK,2,C
2026-03,"FUKUYAMA TRANSPORTING GLOBAL CO.,LTD.",FGSJ02,KANAUMI,TYO,KR,INC,INC,1,C
2026-03,FUJINAMI WAREHOUSE,FJNJ01,KANAUMI,OSA,ID,JKT,JKT,6,C
2026-03,ISHIHARA - BIOSCIENCE,IABJ01,KANAUMI,TMK,VN,SGN,SPC,1,C
2026-03,"KATERA CO., LTD.",KCLJ76,KANAUMI,YOK,TH,BKK,BKK,1,C
2026-03,"KATERA CO., LTD.",KCLJ76,KANAUMI,FKY,TH,LCH,LKB,1,C
2026-03,"KAWANISHI WAREHOUSE CO.,LTD.",KWCJ03,KANAUMI,OSA,KR,INC,INC,1,C
2026-03,MUSASHI BOEKI TSUKAN,MBTJ07,KANAUMI,YOK,IN,MAA,MAA,1,C
2026-03,MUSASHI BOEKI TSUKAN,MBTJ07,KANAUMI,MAI,PH,MIP,MIP,2,C
2026-03,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,OSA,KR,PUS,PUS,4,C
2026-03,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,TOS,KR,INC,INC,1,C
2026-03,MEIKO TRANS CO. LTD(FORWARDER),MEIKO2,KANAUMI,OSA,MX,ZLO,ZLO,4,C
2026-03,MEIKO TRANS CO. LTD(FORWARDER),MEIKO2,KANAUMI,UKB,MX,ZLO,ZLO,2,C
2026-03,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,VN,SGN,SGN,2,C
2026-03,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,KR,INC,INC,5,C
2026-03,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,MY,PKG,PKG,1,C
2026-03,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,SCN,XMN,XMN,6,C
2026-03,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,YAT,NCN,XGG,XGG,2,C
2026-03,REITSU,REIT03,KANAUMI,SBS,NCN,TAO,TAO,1,C
2026-03,"SUMIWA KOUN CO.,LTD.",SKCJ19,KANAUMI,MIZ,KR,PUS,PUS,1,C
2026-03,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,SG,SIN,SIN,2,C
2026-03,SEIWA INTERNATIONAL,SWIJ07,KANAUMI,UKB,PH,MIP,MIP,4,C
2026-03,"TAIYO UNYU CO.,LTD. (OSA)",TAIJ18,KANAUMI,UKB,KR,PUS,PUS,1,C
2026-03,"TSUJIMOTO SHOJI CO.,LTD.",TSUJ77,KANAUMI,UKB,KR,INC,INC,1,C
2026-03,"TSUJIMOTO SHOJI CO.,LTD.",TSUJ77,KANAUMI,OSA,IN,NSA,NSA,3,C
2026-03,"BK LINE CO., LTD.",BKLJ01,KIMDB,TOS,SCN,HUA,HUA,3,C
2026-03,"BK LINE CO., LTD.",BKLJ01,KIMDB,TMK,TH,LCH,LKB,1,C
2026-03,CHIKKO CORP,CCXJ12,KIMDB,UKB,KR,KAN,KAN,32,C
2026-03,CHIKKO CORP,CCXJ12,KIMDB,UKB,SCN,HUA,HUA,2,C
2026-03,CHIKKO CORP,CCXJ12,KIMDB,MOJ,IN,MAA,MAA,1,C
2026-03,CHIKKO CORP,CCXJ12,KIMDB,TMK,KR,PUS,PUS,1,C
2026-03,CHOGEN TRADING,CGBJ01,KIMDB,SDJ,MY,PKG,PKG,4,C
2026-03,"DAIBO CO.,LTD.",DCLJ50,KIMDB,TMK,TH,LCH,LKB,1,C
2026-03,EXNET CORPORATION,ENCJ04,KIMDB,KIJ,NCN,XGG,XGG,2,C
2026-03,EXNET CORPORATION,ENCJ04,KIMDB,KIJ,NCN,XGG,XGG,2,C
2026-03,FREIGHT CONSOL INTERNATIONAL JAPAN CORPORATION,FCIJ08,KIMDB,HIJ,IN,MAA,MAA,2,C
2026-03,FREIGHT CONSOL INTERNATIONAL JAPAN CORPORATION,FCIJ08,KIMDB,NGO,MX,ZLO,ZLO,12,C
2026-03,FREIGHT CONSOL INTERNATIONAL JAPAN CORPORATION,FCIJ08,KIMDB,UKB,IN,MAA,MAA,1,C
2026-03,FRP SERVICES & COMPANY (TOKYO),FSCJ31,KIMDB,ONA,KR,PUS,PUS,3,C
2026-03,"GOLDWAY LOGISTICS SERVICE JAPAN CO., LTD.",GDWA01,KIMDB,TMK,KR,PUS,PUS,1,C
2026-03,"JAPAN OVERSEAS TRANSPORT CO., LTD.",JOTJ02,KIMDB,YOK,MY,PKW,PKW,2,C
2026-03,"JAPAN OVERSEAS TRANSPORT CO., LTD.",JOTJ02,KIMDB,TMK,VN,HPH,HPH,6,C
2026-03,"JAPAN OVERSEAS TRANSPORT CO., LTD.",JOTJ02,KIMDB,TMK,VN,SGN,SGN,10,C
2026-03,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,TKS,KR,PUS,PUS,1,C
2026-03,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,HKT,KR,PUS,PUS,1,C
2026-03,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,TH,LCH,LCH,4,C
2026-03,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,HTA,KR,PUS,PUS,2,C
2026-03,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,NCN,NBO,NBO,2,C
2026-03,CLEARFREIGHT JAPAN,KSKJ23,KIMDB,TYO,KR,PUS,PUS,1,C
2026-03,"NIPPON KONPO UNYU SOKO CO., LTD.",NKUJ07,KIMDB,TYO,US,LGB,LGB,4,C
2026-03,NNR GLOBAL LOGISTICS (OSA),NNRJ05,KIMDB,TOS,ID,JKT,JKT,1,C
2026-03,NNR GLOBAL LOGISTICS (OSA),NNRJ05,KIMDB,YKK,ID,SUB,SUB,1,C
2026-03,NNR GLOBAL LOGISTICS (OSA),NNRJ05,KIMDB,HIJ,MX,ZLO,ZLO,3,C
2026-03,"SEINO LOGIX CO.,LTD",SOLJ55,KIMDB,YOK,IN,NSA,NSA,2,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,YKK,MY,PGU,PGU,4,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,PH,MNL,MNL,1,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,IN,NSA,NSA,1,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,ID,JKT,JKT,1,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,MY,PGU,PGU,2,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,YOK,SCN,SHK,SHK,8,C
2026-03,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,KR,PUS,PUS,1,C
2026-03,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,HIJ,SG,SIN,SIN,2,C
2026-03,"TEIJIN FRONTIER CO., LTD.",TEIJ07,KIMDB,MYJ,KR,PUS,PUS,1,C
2026-03,TRANS GLOBAL LOGISTICS,TGLJ01,KIMDB,UKB,MX,ZLO,ZLO,4,C
2026-03,TAKAHASHI TRADING,TTCJ83,KIMDB,KIJ,TH,LCH,LKB,1,C
2026-03,"HYOSHOKU CO.,LTD.",USSJ00,KIMDB,TMK,HK,HKG,HKG,1,C
2026-03,AMERICA CHUNG NAM JAPAN K.K.,ACNJ01,MINATO,OSA,KR,KAN,KAN,4,C
2026-03,"AOYAMA TSUSHO CO.,LTD.",ATCJ50,MINATO,OSA,KR,PUS,PUS,2,C
2026-03,BULKHAUL LIMITED,BJKJ01,MINATO,IWK,TH,LCH,LCH,1,C
2026-03,BNX SHIPPING INC,BNXJ00,MINATO,TYO,KR,PUS,PUS,2,C
2026-03,BNX SHIPPING INC,BNXJ00,MINATO,YOK,KR,PUS,PUS,1,C
2026-03,"BANSO LOGISTICS CO.,LTD.",BSLJ01,MINATO,YKK,SCN,HUA,HUA,1,C
2026-03,"BANSO LOGISTICS CO.,LTD.",BSLJ01,MINATO,SMZ,KR,PUS,PUS,2,C
2026-03,"CBC CO.,LTD.（大阪）",CBCJ11,MINATO,TAK,KR,PUS,PUS,1,C
2026-03,"CXL JAPAN CO., LTD.",CXLJ01,MINATO,YOK,KR,INC,INC,1,C
2026-03,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,HKT,KR,PUS,PUS,6,C
2026-03,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,UKB,KR,PUS,PUS,2,C
2026-03,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,HSM,KR,PUS,PUS,2,C
2026-03,DACHSER JAPAN K.K.,DJKK01,MINATO,KMJ,HK,HKG,HKG,2,C
2026-03,"JC SHIPPING CO.,LTD.",DJLJ23,MINATO,SBS,NCN,XGG,XGG,1,C
2026-03,"DAIICHI KOGYO SEIYAKU CO., LTD.",DKSJ04,MINATO,OSA,KR,INC,INC,1,C
2026-03,DAIDO TRANS-PLANET CORPROATION,DTCJ23,MINATO,YOK,KR,PUS,PUS,6,C
2026-03,"DAIICHI TRANSPORTATION & TERMINAL CO., LTD",DTTJ09,MINATO,TMK,SG,SIN,SIN,1,C
2026-03,EXPEDITORS JAPAN KK (OSAKA),EXDJ01,MINATO,NGO,IN,MAA,MAA,2,C
2026-03,"FREIGHT ADVISOR CO., LTD.",FAVJ01,MINATO,IYM,VN,SGN,SGN,4,C
2026-03,FEDERAL TANK LINER CORPORATION,FDRJ01,MINATO,NGO,IN,NSA,NSA,2,C
2026-03,FLYING FISH INC.,FFSJ02,MINATO,YOK,IN,NSA,NSA,1,C
2026-03,FLYING FISH INC.,FFSJ02,MINATO,THS,ID,JKT,JKT,1,C
2026-03,FRIENDLY SHIPPING,FRNJ00,MINATO,OSA,SG,SIN,SIN,1,C
2026-03,FRIENDLY SHIPPING,FRNJ00,MINATO,OSA,KR,INC,INC,3,C
2026-03,FUJI TRANS CORPORATION,FTXJ01,MINATO,NGO,KR,INC,INC,2,C
2026-03,FUJI TRANS CORPORATION,FTXJ01,MINATO,NGO,KR,PUS,PUS,1,C
2026-03,"FUJI WAREHOUSE CO.,LTD.",FWHJ01,MINATO,YOK,KR,PUS,PUS,1,C
2026-03,GLOBAL ASSIST,GBAJ01,MINATO,OSA,KR,PUS,PUS,1,C
2026-03,"GOLDENSEA JAPAN CO.,LTD.",GSJJ01,MINATO,SMZ,KR,PUS,PUS,1,C
2026-03,G.T.P. INC.,GTPJ01,MINATO,TOS,SG,SIN,SIN,1,C
2026-03,"HIGASHI NIHON KOUN CO.,LTD.",HNKJ01,MINATO,KIJ,NCN,DLC,DLC,4,C
2026-03,H&P LOGIS JAPAN INC.,HPLJ00,MINATO,YOK,KR,INC,INC,3,C
2026-03,HELLMANN WORLDWIDE LOGISTICS INC.,HWLJ00,MINATO,YOK,PH,MIP,MIP,3,C
2026-03,"IMAZEN CO.,LTD.",IMZJ01,MINATO,TYO,KR,INC,INC,4,C
2026-03,"JAPAN EXPRESS CO., LTD.",JECJ02,MINATO,MIZ,KR,PUS,PUS,1,C
2026-03,"JAPAN CHINA SHIPPING CO.,LTD.",JPYJ77,MINATO,YOK,NCN,NBO,NBO,2,C
2026-03,"JAPAN CHINA SHIPPING CO.,LTD.",JPYJ77,MINATO,TOS,NCN,NBO,NBO,4,C
2026-03,"JAPAN CHINA SHIPPING CO.,LTD.",JPYJ77,MINATO,TMK,NCN,SHA,SHA,2,C
2026-03,"JAS FORWARDING CO.,LTD(TOKYO)",JSFJ02,MINATO,NGO,MX,ZLO,ZLO,3,C
2026-03,"JAMES TRANS CO., LTD.",JTCL00,MINATO,OSA,KR,PUS,PUS,1,C
2026-03,"KAWANOE KOUWAN UNSOU CO.,LTD.",KAWJ01,MINATO,MIZ,KR,INC,INC,4,C
2026-03,KAO CORPORATION,KCXJ07,MINATO,YOK,KR,PUS,PUS,6,C
2026-03,"KANTO LOGISTICS CO., LTD.",KNLJ69,MINATO,UKB,KR,INC,INC,2,C
2026-03,KYOEI TRANSPORT(TOKYO),KTCJ16,MINATO,YOK,IN,MAA,MAA,2,C
2026-03,KYOEI TRANSPORT(TOKYO),KTCJ16,MINATO,YOK,HK,HKG,HKG,2,C
2026-03,KYUSHU UTOC CORPORATION,KUTJ02,MINATO,MOJ,KR,INC,INC,1,C
2026-03,"KY LOGISTICS, INC.",KYLJ00,MINATO,YOK,VN,HPH,HPH,1,C
2026-03,KUSUHARA YUSO,KYXJ03,MINATO,HTA,KR,PNC,PNC,6,C
2026-03,"LOGINET JAPAN CO., LTD.",LGN101,MINATO,UKB,PH,MIP,MIP,18,C
2026-03,MAIDO CORPORATION,MAIJ00,MINATO,YKK,PK,KHI,KHI,1,C
2026-03,MEISEI CORPORATION,MCXJ40,MINATO,NGO,IN,MUN,GHR,1,C
2026-03,MEISEI CORPORATION,MCXJ40,MINATO,YOK,IN,MAA,BLR,5,C
2026-03,MEISEI CORPORATION,MCXJ40,MINATO,YOK,KR,PUS,PUS,3,C
2026-03,MARUICHI KAIUN (TOKYO OFFICE),MICJ20,MINATO,MOJ,NCN,SHA,SHA,1,C
2026-03,"MIKAWA.,LTD",MIKJ09,MINATO,SMZ,NCN,TAO,TAO,2,C
2026-03,"MARUTATSU KAIUN CO.,LTD.",MKXJ30,MINATO,TMK,NCN,DLC,DLC,1,C
2026-03,"NICHIUN CO., LTD.",NCLJ50,MINATO,TYO,MX,ZLO,ZLO,1,C
2026-03,NCS LINE JAPAN,NCSJ05,MINATO,SDJ,KR,INC,INC,2,C
2026-03,NCS LINE JAPAN,NCSJ05,MINATO,SDJ,KR,PUS,PUS,2,C
2026-03,NAIGAI FORWARDING (TOKYO),NGFJ04,MINATO,UKB,KR,INC,INC,2,C
2026-03,"NOHHI LOGISTICS CO.,LTD.",NHIJ00,MINATO,NGO,KR,PUS,PUS,1,C
2026-03,"NANAMI INTERNATIONAL LOGISTICS CO.,LTD.",NILJ00,MINATO,YOK,KR,INC,INC,2,C
2026-03,NIYAC CORPORATION,NIYJ77,MINATO,SDJ,NCN,TAO,TAO,1,C
2026-03,NIYAC CORPORATION,NIYJ77,MINATO,MOJ,KR,KAN,KAN,6,C
2026-03,"NAOETSU KAIRIKU UNSO CO.,LTD.",NKUJ03,MINATO,NAO,PH,MIP,MIP,2,C
2026-03,NIPPON TRANSPORT CORPORATION,NTCJ44,MINATO,SDJ,NCN,NBO,NBO,2,C
2026-03,OG CORPORATION (TYO),OGCJ06,MINATO,TKY,TH,LCH,LKB,6,C
2026-03,OKAMOTO BUTSURYU,OKBJ02,MINATO,SKT,KR,PUS,PUS,4,C
2026-03,P.D.JAPAN LTD.,PDJJ01,MINATO,OIT,SCN,HUA,HUA,1,C
2026-03,ROHLIG JAPAN,ROHJ00,MINATO,TKS,KR,INC,INC,1,C
2026-03,"SHIPPIO,INC.",SHIJ62,MINATO,TMK,KR,PNC,PNC,1,C
2026-03,"RICHET INTERNATIONAL(JAPAN) CO.,LTD",SNYJ01,MINATO,YOK,KR,INC,INC,2,C
2026-03,"RICHET INTERNATIONAL(JAPAN) CO.,LTD",SNYJ01,MINATO,KIJ,SCN,SHK,SHK,2,C
2026-03,SUN OCEAN - OSAKA,SOCJ02,MINATO,CHB,VN,SGN,SGN,3,C
2026-03,"SPOTI FREIGHT JAPAN CO.,LTD.",SPTJ03,MINATO,YOK,IN,MAA,MAA,1,C
2026-03,"SHINYEI SHIPPING CO.,LTD. TOKYO.",SSCJ51,MINATO,FKY,KR,PUS,PUS,2,C
2026-03,SUZUE CORPORATION (OSA),SUZJ08,MINATO,CHB,TH,BKK,BKK,1,C
2026-03,SANWA SHIPPING,SWSJ11,MINATO,MAI,KR,PUS,PUS,2,C
2026-03,"TRANS CLOVER CO.,LTD.",TCCJ23,MINATO,MOJ,PK,KHI,KHI,1,C
2026-03,TRADIA CORPORATION,TCXJ25,MINATO,TKS,TH,BKK,BKK,1,C
2026-03,TOYO FUTO,TFXJ02,MINATO,HKT,MY,PKW,PKW,2,C
2026-03,"TOHO INTERNATIONAL CO.,LTD",THCJ77,MINATO,TOS,NCN,TAO,TAO,2,C
2026-03,TPO INC,TIJJ01,MINATO,TYO,KR,PUS,PUS,2,C
2026-03,TSURUSAKI KAIRIKU,TKJJ01,MINATO,OIT,ID,JKT,JKT,2,C
2026-03,"THE KOUYOH TRADING CO.,LTD.",TKTJ04,MINATO,TAK,IN,NSA,NSA,1,C
2026-03,SBS TOSHIBA LOGISTICS CORPORATION,TLCJ13,MINATO,SMN,IN,NSA,HDB,2,C
2026-03,TRANSPORT SERVICES & LOGISTICS JAPAN LTD. OSAKA,TSLJ14,MINATO,KIJ,SCN,SHK,SHK,1,C
2026-03,"TOHWA TRADING CO.,LTD",TTCJ71,MINATO,SMZ,KR,PUS,PUS,1,C
2026-03,"TAIYO UNYU CO.,LTD.",TYUJ02,MINATO,TYO,KR,PUS,PUS,2,C
2026-03,"TAIYO UNYU CO.,LTD.",TYUJ02,MINATO,FKY,KR,PUS,PUS,2,C
2026-03,UNIVERSAL SHIPPING SERVICES LTD,US0104,MINATO,OSA,PH,MIP,MIP,2,C
2026-03,YUPO CORPORATION,YKCJ17,MINATO,TYO,KR,PUS,PUS,3,C
2026-03,"YOKOHAMA SHOSEN UNYU CO.,LTD.",YSUJ01,MINATO,TYO,KR,PUS,PUS,1,C
2026-03,"ZEN TRANSPORT CO.,LTD.",ZTCJ02,MINATO,UKB,KR,INC,INC,1,C
2026-03,OCEAN LINKS LTD. (TOKYO),00OCEA,MUSATO,YOK,IN,MUN,GHR,5,C
2026-03,APEX INTERNATIONAL INC,AXIJ03,MUSATO,TYO,US,LGB,LGB,1,C
2026-03,APEX INTERNATIONAL INC,AXIJ03,MUSATO,TMK,SG,SIN,SIN,1,C
2026-03,BEST SHIPPING INC.,BSIJ01,MUSATO,YOK,PH,MIP,MIP,2,C
2026-03,CEVA LOGISTICS (TOKYO),CEVJ01,MUSATO,UKB,IN,NSA,NSA,1,C
2026-03,CEVA LOGISTICS (TOKYO),CEVJ01,MUSATO,OSA,HK,HKG,HKG,2,C
2026-03,DOMILINKS,DOMJ00,MUSATO,UKB,PH,MIP,MIP,5,C
2026-03,"FUKUEI SOUKO CO.,LTD.(TRG)",FEIJ01,MUSATO,ONA,ID,JKT,JKT,4,C
2026-03,"ITL CO.,LTD.",ICLJ51,MUSATO,SDJ,MY,PKG,PKG,2,C
2026-03,"INTERNATIONAL EXPRESS CO.,LTD",IECJ00,MUSATO,IYM,KR,PUS,PUS,6,C
2026-03,"INTERNATIONAL EXPRESS CO., LTD.",IECJ01,MUSATO,TYO,KR,INC,INC,2,C
2026-03,"IRIS OHYAMA CO.,LTD.",IOCJ01,MUSATO,YOK,NCN,SHA,SHA,2,C
2026-03,HANEDA KOSAN,J70708,MUSATO,CHB,IN,MAA,MAA,4,C
2026-03,"KAIYO JAPAN CO.,LTD.",KAIY04,MUSATO,OSA,KR,KAN,KAN,10,C
2026-03,CJ LOGISTICS JAPAN CORPORATION(TYO),KECJ35,MUSATO,KMJ,KR,PUS,PUS,1,C
2026-03,KANEMATSU LOGISTICS & INSURANCE LTD.,KLIJ02,MUSATO,FKY,VN,HPH,HPH,1,C
2026-03,K-LINE LOGISTICS,KLLJ05,MUSATO,TRG,KR,PUS,PUS,1,C
2026-03,K-LINE LOGISTICS,KLLJ05,MUSATO,YOK,KR,PUS,PUS,2,C
2026-03,K-LINE LOGISTICS,KLLJ05,MUSATO,YOK,KR,INC,INC,1,C
2026-03,K-LINE LOGISTICS,KLLJ05,MUSATO,OSA,KR,INC,INC,10,C
2026-03,"KOKUSAI EXPRESS CO.,LTD.(TYO)",KSEJ00,MUSATO,ISI,NCN,SHA,SHA,2,C
2026-03,"KOKUSAI EXPRESS CO.,LTD.(TYO)",KSEJ00,MUSATO,YOK,TH,LCH,LKB,1,C
2026-03,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,TYO,KR,USN,USN,2,C
2026-03,"NIPPON EXPRESS CO.,LTD. SAKATA BRANCH",NECJ28,MUSATO,SKT,NCN,XGG,XGG,2,C
2026-03,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,NGO,KR,INC,INC,2,C
2026-03,"SEA BRIDGE CO.,LTD.",SEAJ02,MUSATO,HIJ,KR,INC,INC,1,C
2026-03,SGH GLOBAL,SGHJ04,MUSATO,TYO,KR,PUS,PUS,5,C
2026-03,SGH GLOBAL,SGHJ04,MUSATO,TYO,HK,HKG,HKG,1,C
2026-03,SGH GLOBAL,SGHJ04,MUSATO,YOK,KR,PUS,PUS,2,C
2026-03,"TOA CO., LTD",TOAJ01,MUSATO,TMK,MY,PKW,PKW,4,C
2026-03,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,MIZ,NCN,SHA,SHA,4,C
2026-03,"TAIHEIYO SHIPPING CO.,LTD.",TSGJ11,MUSATO,TYO,VN,SGN,SGN,1,C
2026-03,"TAIHEIYO SHIPPING CO.,LTD.",TSGJ11,MUSATO,SDJ,NCN,DLC,DLC,3,C
2026-03,"TONAMI TRANSPORTATION CO.,LTD.",TTPJ12,MUSATO,NAO,NCN,DLC,DLC,2,C
2026-03,BANDAI LOGIPAL INC.,BLPJ01,TAOKADA,YOK,KR,INC,INC,1,C
2026-03,BRIGHTON OCEAN,BTOJ01,TAOKADA,SDJ,IN,MUN,MUN,1,C
2026-03,"EASTRISE TRANSPORT CO.,LTD",ETCJ13,TAOKADA,HIJ,NCN,SHA,SHA,1,C
2026-03,"HEART JAPAN CO.,LTD.",HTJJ00,TAOKADA,MIZ,IN,MUN,MUN,1,C
2026-03,JAPAN CONTAINER LINE,JCLJ15,TAOKADA,ONA,MY,PKG,PKG,4,C
2026-03,"KAMIGUMI CO.,LTD. MOJI BRANCH",KAMJ00,TAOKADA,MOJ,IN,NSA,NSA,1,C
2026-03,KONOIKE SHIPPING(TOKYO),KISJ14,TAOKADA,OSA,KR,PUS,PUS,1,C
2026-03,LINKCHEM INC.,LNKJ02,TAOKADA,TAK,NCN,TAO,TAO,4,C
